"259","懷恩浸信會幼稚園","香港北角書局街28號國賓大厦1字樓","http://www.gracebaptistkg.edu.hk"
"260","循道衛理聯合教會主恩堂幼稚園","九龍馬仔坑天宏苑停車場大廈2樓","http://www.grace.edu.hk"
"261","基督教恩苗東九龍幼稚園","九龍黃大仙上邨倡善樓地下","http://www.gracefield.edu.hk"
"262","綠茵英文（國際）幼稚園（東涌）","新界大嶼山東涌健東路1號映灣園基座幼稚園地下","http://www.greenfield.edu.hk"
"263","綠茵英文（國際）幼稚園（將軍澳）","新界將軍澳培成路8號南豐廣場幼稚園基座地下及平台1樓","http://www.greenfield.edu.hk/nf"
"264","綠茵英文幼稚園（馬鞍山）","新界沙田馬鞍山馬鞍山中心A1-A舖及2樓","http://www.greenfield.edu.hk"
"265","綠茵幼稚園（上水校）","新界上水中心5座L3平台","http://www.greenfield.edu.hk"
"266","嘉言中英文幼稚園","新界葵涌新葵芳花園平台","http://www.greenville.edu.hk"
"267","翠茵小宇宙幼稚園（新都城Ｉ）","新界將軍澳運亨路1號新都城中心1期商場地下G8-G12號舖","http://www.greenvillekids.edu.hk"
"268","翠茵小宇宙幼稚園","新界將軍澳銀澳路1號新寶城商場1樓108號舖","http://www.greenvillekids.edu.hk"
"269","佳寶幼稚園（屯門分校）","新界屯門兆安苑定賢閣地下","http://www.guideposts.edu.hk"
"270","佳寶幼稚園第二分校（建生邨）","新界屯門建生邨裕生樓A及B翼地下","http://www.guideposts.edu.hk"
"271","佳寶幼稚園第三分校（天瑞邨）","新界元朗天水圍天瑞邨第4期瑞林樓第11座地下","http://www.guideposts.edu.hk"
"272","佳寶幼稚園","九龍深水埗美孚新邨萬事達廣場5號B平台","http://www.guideposts.edu.hk"
"273","協康會康苗幼兒園","九龍旺角海富苑海欣閣地下部分及1樓","http://hkc.heephong.org"
"274","協恩中學附屬幼稚園","九龍九龍城農圃道1號","http://www.hykg.edu.hk"
"275","路德會杏花邨幼兒園","香港柴灣杏花邨盛泰道100號地下","http://hengfachuen-nursery.hklss.hk"
"276","恒安浸信會幼兒學校","新界沙田馬鞍山恒安邨恒星樓1-5室","http://www.hobns.edu.hk"
"277","香海正覺蓮社佛教林黃明慧幼稚園","新界天水圍天慈邨慈心樓B及C翼地下樓","http://www.blwmwk.edu.hk"
"278","香海正覺蓮社佛教慧光幼稚園","新界粉嶺華明邨禮明樓地下","http://www.bwkk.edu.hk"
"279","HIGHGATE HOUSE SCHOOL - THE PEAK","香港山頂道100-104號牛奶公司商場B座2字樓6號舖","http://www.highgatehouse.edu.hk"
"280","中華基督教會香港區會協和學校","九龍西洋菜街231號","http://hipwohkg.edu.hk"
"281","港九街坊婦女會丁孫慧珠幼稚園","新界沙田美林邨美楊樓101-116號地下","http://www.tshckg.edu.hk"
"282","港九街坊婦女會丁毓珠幼稚園","香港筲箕灣寶文街峻峰花園第6層平台","http://www.hkkkwatyc.edu.hk/"
"283","港九街坊婦女會環翠幼稚園","香港柴灣環翠邨喜翠樓地下","http://www.wantsuikg.edu.hk/"
"284","港九街坊婦女會孫方中幼稚園","新界沙田隆亨邨慧心樓地下","http://www.sfckglh.edu.hk"
"285","港澳信義會錫安紀念幼稚園","九龍黃大仙蒲崗村道11號鍚安樓2-3樓","http://www.hkmlc.org/sok.htm"
"286","港澳信義會翠恩幼稚園","九龍觀塘翠坪南邨翠杭樓A及B翼G樓","http://www.tsuienkg.edu.hk"
"287","香港浸會大學附屬幼稚園","九龍九龍塘浸會大學道陳瑞槐夫人胡尹桂女士持續教育大樓3樓及4樓","http://www.hkbuk.edu.hk"
"288","香港伯特利教會基甸幼稚園","九龍樂富邨第2期甲樂東樓地下","http://www.bcgideon.edu.hk"
"289","香港聖公會基愛幼兒學校","九龍深水埗麗閣邨麗菊樓地下103-116及118室","http://www.kons.edu.hk"
"290","香港聖公會青山聖彼得堂青雲路幼稚園","新界屯門青雲路22號C座1樓及地下(部份)","http://www.spckg.edu.hk/jing/jing.html"
"291","香港道教聯合會圓玄幼稚園（富善邨）","新界大埔富善邨善美樓地下","http://www.yuenyuenkg.edu.hk"
"292","香港道教聯合會圓玄幼稚園","新界荃灣石圍角邨石桃樓地下","http://www.yuenyuenkg.edu.hk"
"293","香港真光幼稚園（堅道）","香港堅道75號地下至2樓","http://www.truelightk-c.edu.hk"
"294","香港漢文師範同學會學校","九龍旺角洗衣街22號","http://www.hvnsaas.edu.hk"
"295","港九街坊婦女會孫方中幼稚園（穗禾苑）","新界沙田穗禾苑商場37號地下","http://www.sfckg.edu.hk"
"296","香港基督教服務處雋匯幼兒學校","九龍上海街557號旺角綜合大樓3樓","http://www.hkcschild.edu.hk/cns/"
"297","香港基督教服務處觀塘幼兒學校","九龍觀塘翠屏道17號觀塘社區中心5樓及天台","http://www.hkcschild.edu.hk/ktns"
"298","香港基督教服務處李鄭屋幼兒學校","九龍深水埗李鄭屋邨信義樓平台316號","http://www.hkcschild.edu.hk/lcuns/"
"299","香港基督教服務處石硤尾幼兒學校","九龍深水埗窩仔街石硤尾邨第23座1樓201-218號","http://www.hkcschild.edu.hk/skmns/"
"300","香港基督教服務處大坑東幼兒學校","九龍大坑東棠蔭街大坑東社區中心4樓及天台","http://www.hkcschild.edu.hk/thtns"
"301","香港基督教服務處時代幼兒學校","香港灣仔謝斐道391-407號新時代中心地下B舖及1樓","http://www.ecsofthk.com/hkcs/tns/"
"302","香港基督教服務處天恒幼兒學校","新界天水圍天恒邨恒貴樓地下B及C翼","http://www.hkcschild.edu.hk/thns/"
"303","香港宣教會優質幼兒學校","新界粉嶺欣盛苑商場KG01號舖","http://www.elite-kg.edu.hk"
"304","香港青年協會青樂幼稚園","香港西灣河西灣河街129號利基大廈地下","http://clswh.hkfyg.org.hk"
"305","香港青年協會青樂幼稚園（油麻地）","九龍油麻地渡船街28號寶時商業中心地下3號,8-13號及1樓1-10號","http://clymt.hkfyg.org.hk/"
"306","香港聖公會夏瑞芸幼兒學校","新界元朗天水圍天龍路4號地下","http://www.hswns.edu.hk"
"307","香港聖公會麥理浩夫人中心(石蔭)幼稚園","新界葵涌石蔭邨２期商場地下","--"
"308","香港聖公會麥理浩夫人中心幼稚園","新界葵涌和宜合道22號3樓","http://www.skhlmc.org"
"309","香港聖公會聖尼哥拉幼兒學校","新界荃灣大窩口社區中心6樓","http://www.snns.edu.hk"
"310","香港聖公會聖西門良景幼兒學校","新界屯門良景邨良智樓9-16號地下","http://www.sslk.edu.hk"
"311","香港聖公會聖西門西貢幼兒學校","新界西貢頓場村DD215地段","http://www.sssk.edu.hk"
"312","香港聖公會聖西門大興幼兒學校","新界屯門大興邨第1期商場地下","http://www.ssth.edu.hk"
"313","香港聖公會東涌幼兒學校","新界大嶼山東涌富東邨富東商場3樓301室","http://www.tcns.edu.hk"
"314","香港保護兒童會胡好幼兒學校","香港柴灣小西灣邨瑞強樓地下4至10號","http://www.hkspc.org/ah"
"315","香港保護兒童會中銀幼兒學校","九龍大角咀海輝道11號奧海城地下","http://www.hkspc.org"
"316","香港保護兒童會蝴蝶邨幼兒學校","新界屯門蝴蝶邨蝶舞樓124-130號地下","http://www.hkspc.org"
"317","香港保護兒童會長沙灣幼兒學校","九龍長沙灣發祥街55號長沙灣社區中心字5樓","http://www.hkspc.org/csw"
"318","香港保護兒童會滙豐銀行慈善基金幼兒學校","九龍油麻地眾坊街梁顯利油麻地社區中心6字樓及天台","http://www.hkspc.org"
"319","香港保護兒童會林護幼兒學校","新界大埔富亨邨富亨鄰里社區中心3樓","http://www.hkspc.org/lw"
"320","香港保護兒童會馬頭涌幼兒學校","九龍九龍城馬頭涌道107號2樓及3樓","http://www.hkspc.org"
"321","香港保護兒童會譚雅士伉儷幼兒學校","九龍觀塘茶果嶺道茜草灣鄰里社區中心3樓","http://www.hkspc.org"
"322","香港保護兒童會維景灣幼兒學校","九龍調景嶺澳景路88號維景灣畔第3期LG2","http://www.hkspc.org"
"323","香港保護兒童會聖誕老人愛心粉嶺幼兒學校","新界粉嶺華心邨華冠樓地下","http://www.hkspc.org"
"324","香港保護兒童會百佳員工慈善基金幼兒學校","九龍旺角砵蘭街387號6樓","http://www.hkspc.org"
"325","香港保護兒童會砵蘭街幼兒學校","九龍旺角砵蘭街387號4樓","http://www.hkspc.org"
"326","香港保護兒童會深井幼兒學校","新界深井青山公路33號深井灣畔碧堤半島碧堤坊5樓501室","http://www.hkspc.org"
"327","香港保護兒童會新航黃埔幼兒學校","九龍紅磡黃埔花園翠楊苑1樓","http://www.hkspc.org"
"328","香港保護兒童會施吳淑敏幼兒學校","新界將軍澳廣明苑廣新閣地下","http://www.hkspc.org"
"329","香港保護兒童會賽馬會學心幼兒學校","新界沙田隆亨邨學心樓101-108號地下","http://www.hkspc.org/jchs"
"330","香港保護兒童會譚雅士幼兒學校","香港西營盤醫院道佐治五世紀念公園","http://www.hkspc.org"
"331","香港道教聯合會圓玄幼稚園（東頭邨）","九龍東頭邨欣東樓9-14號G樓","http://www.yuenyuenkg.edu.hk"
"332","香港基督教女青年會長青幼兒學校","新界青衣長青邨長青社區中心6樓","http://nscc.ywca.org.hk"
"333","香港基督教女青年會趙靄華幼兒學校","九龍深水埗元州邨元豐樓B及C翼地下","http://nscow.ywca.org.hk"
"334","香港基督教女青年會彩雲幼兒學校","九龍彩雲邨銀河樓地下109-114號","http://www.ywca.org.hk"
"335","香港基督教女青年會信望幼兒學校","九龍黃大仙下邨龍康樓地下","http://nsfh.ywca.org.hk"
"336","香港基督教女青年會隆亨幼兒學校","新界沙田隆亨邨隆亨社區中心6樓","http://nslh.ywca.org.hk"
"337","香港基督教女青年會安定幼兒學校","新界屯門安定邨安定/友愛社區中心6樓","http://nsot.ywca.org.hk"
"338","香港基督教女青年會紹邦幼兒學校","九龍又一村海棠路66號地下","http://nssp.ywca.org.hk"
"339","香港基督教女青年會戴翰芬幼兒學校","香港中環皇后大道中99號中環中心地下","http://nsthf.ywca.org.hk"
"340","香港基督教女青年會荃灣幼兒學校","新界荃灣大河道雅麗珊社區中心5樓","http://nstw.ywca.org.hk"
"341","嗇色園主辦可正幼稚園","新界將軍澳廣明苑廣寧閣F座地下","http://www.siksikyuen.org.hk"
"342","嗇色園主辦可立幼稚園","九龍黃大仙慈雲山慈樂邨樂信樓地下B,C翼","http://www.siksikyuen.org.hk"
"343","嗇色園主辦可愛幼兒園","九龍九龍城九龍城道55號同興花園1A,1B,2A及2B舖地下","http://www.siksikyuen.org.hk"
"344","嗇色園主辦可瑞幼稚園","新界元朗天水圍天瑞邨瑞勝樓(第5座)地下","http://www.hoshuikg.edu.hk"
"345","嗇色園主辦可德幼稚園","九龍竹園北邨第5期松園樓8座G樓","http://www.siksikyuen.org.hk"
"346","嗇色園主辦可仁幼稚園","香港鴨脷洲邨利添樓地下21-40號室","http://www.siksikyuen.org.hk"
"347","嗇色園主辦可譽幼稚園","新界大嶼山東涌逸東邨２號停車場３樓","http://kg.hoyu.edu.hk"
"348","中華基督教會屯門堂何福堂幼稚園","新界屯門蝴蝶邨蝶舞樓8座G樓","http://hftk.ccc.edu.hk"
"349","海福中英文幼稚園","新界沙田大圍積運街2-8號海福花園福熹閣地下","http://www.bilok-holford.edu.hk"
"350","聖三一中心幼稚園","九龍九龍城馬頭涌道139號地下1樓及2樓","http://www.htckg.edu.hk"
"351","何文田浸信會幼稚園","九龍何文田南村第5座適文樓地下","http://www.hmtbck.edu.hk"
"352","何文田循道衛理楊震幼兒學校","九龍何文田邨靜文樓地下1室","http://www.hmtps.org"
"353","樂基幼兒學校（駿景園）","新界沙田駿景道1號駿景園地下","http://www.hkpreschool.edu.hk"
"354","香港五常法幼稚園","新界粉嶺馬適路3號綠悠軒商場2樓1-10號舖","http://www.hk5skg.edu.hk"
"355","香港學堂國際學校","新界西貢惠民路33號","http://www.hkacademy.edu.hk"
"356","香港幼稚園協會幼兒學校","九龍彩雲邨紫霄樓地下","http://www.hkkaps.edu.hk"
"357","香港靈糧堂幼稚園","香港銅鑼灣禮頓里6號","http://www.lingliang.org.hk"
"358","香港路德會觀塘幼稚園","九龍觀塘馬蹄徑2號地下至1樓","http://ktlk.edu.hk"
"359","香港民生幼稚園（北角）","香港北角渣華道52-60號胡曰皆大廈2樓","http://www.mansangkg.edu.hk"
"360","樂基幼兒學校（九龍塘）","九龍九龍塘雅息士道14號地下及1樓","http://www.hongkongpreschool.com.hk"
"361","香港創價幼稚園","九龍九龍城慕禮道4號","http://www.soka.edu.hk"
"362","香港學生輔助會寶達幼兒園","九龍秀茂坪寶達邨達欣樓地下","http://www.potat-nursery.edu.hk"
"363","香港基督教女青年會宏恩幼稚園","九龍深水埗怡靖苑閒靜閣1-8號地下","http://kga.ywca.org.hk/"
"364","康盈中英文幼稚園","九龍德田邨康盈苑地下","http://www.hongyingkid.edu.hk"
"365","合一堂陳伯宏紀念幼稚園","香港北角雲景道48號地下-2樓及3-4樓平台","http://hyckg.ccc.edu.hk"
"366","合一堂單家傳紀念幼稚園","新界沙田馬鞍山鞍誠街26號","http://hyckg.ccc.edu.hk"
"367","聖母無玷聖心幼稚園","新界沙田文禮路 31-37 號","http://www.ihmk.edu.hk"
"368","基督教國際學校－幼稚園","新界沙田馬鞍山錦豐苑錦荷閣(H座)地下","http://www.ics.edu.hk"
"369","蒙特梭利國際學校","香港赤柱馬坑邨第3期","http://www.montessori.edu.hk"
"370","伊斯蘭徐錦享紀念幼稚園","香港筲箕灣東熹苑景熹閣地下","http://www.cmcfa.com"
"371","伊斯蘭博愛幼稚園","新界青衣長安邨安清樓地下","http://www.islamicpokoikg.edu.hk"
"372","殷翠幼稚園","新界元朗大棠道崇正新村153號地下","https://sites.google.com/site/jadekindergartenmain/"
"373","雅各中英文幼稚園（深水埗校）","九龍深水埗順寧道16號樂年花園地下","http://www.jameskg.edu.hk"
"374","晶晶中英文幼稚園﹝洪水橋分校﹞","新界元朗洪水橋丹桂村路 1 號麗虹花園地下 4,5,6,10,11 及 12 號鋪","http://www.jingjing.edu.hk"
"376","晶晶幼稚園（屯門校）","新界屯門景峰徑2號景峰花園第4座地下(部份)及第5座地下","http://www.jingjing.edu.hk"
"378","晶晶幼稚園（順利分校）","九龍利安道32號順利紀律部隊宿舍2樓15A舖","http://www.jingjing.edu.hk"
"379","小時候幼稚園","新界沙田第一城第10座地下","http://jbkg.etlw.com.hk"
"380","佐敦北海幼稚園","九龍油麻地渡船街11-16號1樓及2樓B座","http://www.jphkg.net"
"381","將軍澳英皇幼稚園","新界西貢將軍澳煜明苑焜明閣地下","http://jbkingsland.com"
"382","嘉福浸信會幼兒園","新界粉嶺嘉福邨福樂樓地下","http://www.kafuk.net"
"383","天主教甘霖幼稚園","九龍黃大仙彩雲邨甘霖樓地下","http://www.kamlamkg.edu.hk"
"384","金錢村何東幼稚園","新界上水金錢村第92號地段","http://www.ktvhtkg.edu.hk"
"385","珈琳中英文幼稚園","新界元朗安寧路59號地下-3樓","http://www.karlam.edu.hk"
"386","珈琳中英文幼稚園（龍門居分校）","新界屯門龍門路43號395地段龍門居","http://www.karlam.edu.hk"
"387","珈琳幼稚園(屯門分校)","新界屯門鄉事會路１６號明偉樓１字樓","http://www.karlam.edu.hk"
"388","救恩學校","香港西營盤高街97號A及B","http://www.kauyan.edu.hk"
"389","劍鳴幼稚園","九龍九龍塘金巴倫道13號地下","http://www.keenmind.com.hk"
"390","KELLETT SCHOOL","香港華富華樂徑2號第1期第1階及第2階地下至4樓","http://www.kellettschool.com/"
"391","根德園幼稚園","九龍九龍塘根德道9號及多實街 5-7 號","http://www.kentville.edu.hk"
"392","KHALSA DIWAN KINDERGARTEN","香港皇后大道東371號G樓","http://www.khalsadiwan.com"
"393","蘇浙小學校（本地課程）","香港北角清華街30號","http://www.kcs.edu.hk"
"394","蘇浙小學校（非本地課程）","香港北角清華街30號","http://www.kcis.edu.hk"
"395","建生浸信會白普理幼兒園","新界屯門建生邨泰生樓地下","http://www.ksbc.edu.hk"
"396","路德會建生幼稚園","新界屯門建生邨康生樓A及B翼地下","http://www.lutheran-kinsang.com"
"397","路德會景林幼兒園","新界將軍澳景林邨景林鄰里社區中心3樓","http://kinglam-nursery.hklss.hk"
"398","京斯敦國際幼稚園","九龍九龍塘金巴倫道12號地下及1樓","http://www.kingston.edu.hk"
"399","九龍城浸信會禧年幼稚園","新界沙田廣源邨廣榕樓地下","http://www.haynienkg.edu.hk/"
"400","九龍城浸信會嘉福幼稚園","新界粉嶺嘉盛苑嘉耀閣地下","http://www.baptist.org.hk/kindergarten/kafuk/index.htm"
"401","九龍嘉心中英文幼稚園","九龍美孚新邨恆柏道6號AT83大樓平台","--"
"402","KOREAN INTERNATIONAL SCHOOL","香港西灣河鯉景道55號","http://www.kis.edu.hk"
"403","康怡中英文幼稚園","香港鰂魚涌康盛街16號康怡花園","http://www.kornhill-edu.com"
"404","基督教康山中英文幼稚園","香港鰂魚涌康怡廣場(北)第2期1樓","http://www.kcackg.edu.hk/"
"405","康怡維多利亞幼稚園","香港鰂魚涌康安街18號康怡花園2樓部份","http://www.victoria.edu.hk"
"406","KOWLOON BAPTIST CHURCH KINDERGARTEN","九龍九龍塘聯合道300號夾層及1樓","http://www.kbck.edu.hk"
"407","九龍迦南中英文幼稚園","九龍九龍塘嘉林邊道28號B地下","http://www.cannan.edu.hk"
"408","九龍城浸信會幼稚園","九龍亞皆老街206號2及3樓","http://www.baptist.org.hk/kindergarten/kcbc/index.htm"
"409","九龍城浸信會慈愛幼稚園","九龍慈雲山慈正邨正德樓LG樓","http://www.tszoikg.com"
"410","九龍方方樂趣幼稚園","九龍九龍塘對衡道20號2及3樓1及2室","http://www.funful.hk"
"411","九龍靈糧堂幼兒園","九龍九龍城嘉林邊道1號4樓及5樓","http://www.kllck.edu.hk"
"412","九龍靈糧堂幼稚園","九龍九龍城嘉林邊道1號3樓","http://www.kllck.edu.hk"
"413","九龍禮賢學校","九龍又一村石竹路2A號","http://www.krs.edu.hk"
"414","九龍婦女福利會幼稚園","九龍馬頭涌道盛德街42號地下","http://www.kwwlnur.edu.hk"
"415","葵涌浸信會幼稚園","新界葵涌大隴街21號地下至2樓","http://www.kcbck.edu.hk"
"416","葵盛禮賢會幼稚園","新界葵涌葵盛東邨盛國樓地下G1室","http://kskg.ppe.rhenish.org"
"417","廣林浸信會呂郭碧鳳幼稚園","新界沙田廣林苑興林閣地下","http://www.kwonglambaptist-kg.edu.hk"
"418","觀塘浸信會彩明幼稚園","新界將軍澳彩明苑彩耀閣地下","http://www.choiming.edu.hk"
"419","官塘浸信會幼稚園","九龍觀塘功樂道83號地下","http://www.ktbckg.edu.hk"
"420","觀塘循道幼稚園","九龍觀塘牛頭角道花園大廈玉蓮台3座2樓","http://www.ktmk.edu.hk"
"421","官塘雅麗斯英文幼稚園","九龍官塘月華街48號A-C室地下","http://www.stagneskg.edu.hk"
"422","禮賢會荔景幼兒園","新界葵涌荔景邨仰景樓5座2樓","http://lkc.ppe.rhenish.org"
"423","藍田靈糧幼稚園","九龍觀塘麗港城麗港街12號A區地下","http://www.lingliang.org.hk"
"425","LEAPFROG KINDERGARTEN","新界西貢北潭涌村11號","http://www.leapfrogkindergarten.org"
"426","學之園幼稚園（凱帆薈）","九龍大角咀海帆道11號凱帆薈5樓2號舖","http://www.learninghabitat.org"
"427","學之園幼稚園（海逸豪園）","九龍紅磡海逸道8號海逸坊低層地下LG01A及高層地下UG45A-C","http://www.learninghabitat.org"
"428","學之園幼稚園","新界青衣牙鷹洲街8號灝景灣第1期商場第1層","http://www.learninghabitat.org"
"429","李榮基紀念中英文幼稚園","新界大埔運頭塘邨逸欣樓地下","http://www.leeandrewkg.edu.hk"
"430","路德會利東幼兒園","香港鴨脷洲利東邨東茂樓113-123號地下","http://leitung-nursery.hklss.hk"
"431","鯉魚門循道衞理幼稚園","九龍觀塘鯉魚門邨鯉興樓地下","http://www.lymmkg.edu.hk"
"432","路德會良景幼兒園","新界屯門良景邨良景邨社區中心5樓","http://leungking-nursery.hklss.hk"
"433","力行幼稚園","新界大嶼山梅窩南便圍3號","http://www.lickhang.edu.hk"
"435","靈恩學校","香港皇后大道西323號安達中心1樓","http://www.lingyan.edu.hk"
"436","嶺南幼稚園幼兒園","香港司徒拔道東山台７號地下","http://www.lingnanp.edu.hk"
"437","嶺南小學暨幼稚園","香港灣仔司徒拔道東山臺７號","http://www.lingnanp.edu.hk"
"438","LITTLE BUDS KINDERGARTEN","九龍渡船街1-4號金霞閣地下、閣樓及1樓E室","http://www.littlebuds.edu.hk"
"439","MUI WO OWLS SCHOOL","新界大嶼山梅窩梅窩碼頭路10號銀礦中心大廈1樓A室及B室","http://www.owlsschool.com"
"440","世界龍岡學校朱瑞蘭（中英文）幼稚園","新界屯門良景邨良傑樓地下1-10號","http://lkwfs.etlw.com.hk"
"441","基督教樂道幼稚園","新界將軍澳健明邨彩明商場1號平台1號幼稚園校舍","http://www.locktao.org/kindergarten/"
"442","樂富禮賢會幼稚園","九龍橫頭磡橫頭磡邨宏偉樓地下1-9室","http://lfkg.ppe.rhenish.org"
"443","禮賢會樂富幼兒園","香港橫頭磡邨宏祖樓地下","http://lfc.ppe.rhenish.org"
"444","樂景幼稚園","新界葵涌荔景邨樂景樓南面地下","http://www.lokking.edu.hk"
"445","樂善堂幼稚園","九龍觀塘順天邨天琴樓LG1(1-6號室)及LG2(2-9號室)","http://www.loksintongkg.edu.hk/lst/"
"446","樂善堂顧李覺鮮幼稚園","九龍黃大仙竹園南邨雅園樓地下","http://www.kids-club.net/edu/lstklks"
"447","樂善堂文吳泳沂幼稚園","九龍秀茂坪邨秀華樓地下","http://www.loksintongkg.edu.hk/lst_manngwingyee/"
"448","樂善堂梁泳釗幼稚園","新界沙田美城苑暉誠閣地下","http://www.loksintongkg.edu.hk/lst_stephenleung/"
"449","樂善堂鄧德濂幼稚園","新界屯門富泰邨服務設施大樓1字樓第2號幼稚園校舍","http://www.lstkgttl.edu.hk"
"450","朗屏邨聖恩幼稚園","新界元朗朗屏邨鳳屏樓第10座地下","http://www.singyan.edu.hk"
"451","香海蓮社兆禧苑幼稚園","新界屯門兆禧苑商業中心地下","--"
"452","路德會愛心幼稚園","新界沙田隆亨邨學心樓地下","http://www.lovingheart.edu.hk"
"453","樂善堂張葉茂清幼稚園","新界屯門兆畦苑兆強閣地下1-5室及11-15室(A及B翼)","http://www.lstcymck.edu.hk"
"454","路德會呂祥光幼稚園","新界屯門友愛邨愛廉樓高座地下","http://www.lutheran-lck.com"
"455","路德會呂君博幼兒園","香港長洲教堂路7號地下及1樓","http://luikwanpok-nursery.hklss.hk"
"456","綠楊幼稚園","新界荃灣綠楊新邨綠楊坊平台2樓","http://www.lukyeungkg.edu.hk"
"457","粵南信義會腓力堂馬頭圍幼兒學園","九龍馬頭圍邨夜合樓115,117及118號地下","http://www.lphccs.edu.hk"
"458","粵南信義會腓力堂興民幼兒學園","香港柴灣興民邨社區中心第3層","http://www.lphccs.edu.hk"
"459","粵南信義會腓力堂啟業幼兒學園","九龍九龍灣啟業邨啟寧樓地下15-18及24-27號","http://www.lphccs.edu.hk"
"460","粵南信義會腓力堂愛鄰幼兒學園","新界沙田顯和里顯徑鄰里社區中心3樓","http://www.lphccs.edu.hk"
"461","法國國際學校","香港上環普仁街１７號東輝花園地下２至４號舖","--"
"462","LYC'EE FRANCAIS INTERNATIONAL (FRENCH INTERNATIONAL SCHOOL)","香港裴樂士道34號","--"
"463","馬鞍山靈糧幼稚園","新界沙田馬鞍山頌安邨頌德樓地下","http://www.lingliang.org.hk"
"464","路德會青衣城幼兒園","新界青衣青敬路33號青衣城地下","http://www.maritimesquare-nursery.hklss.hk"
"465","路德會包美達幼兒園","九龍何文田忠孝街89號包美達社區中心4樓","http://marthaboss-nursery.hklss.hk"
"466","美雅幼稚園","九龍土瓜灣炮仗街148A號地下及炮仗街146-150號1樓","http://www.maynga.edu.hk"
"467","美雅幼稚園（分校）","九龍土瓜灣下鄉道89號地下及91號1樓","http://www.maynga.edu.hk"
"468","美雅幼兒園","九龍土瓜灣炮仗街146及146A號地下樓","http://www.maynga.edu.hk"
"469","美林邨道光幼稚園","新界沙田美林邨美桃樓地下132及134-144室","http://www.tkyw.com"
"470","美東邨安琪幼稚園","九龍黃大仙美東邨103-108號第6座地下","http://www.onkee.edu.hk"
"471","美樂中英文幼稚園（景峰花園分校）","新界屯門景峰花園第1及2座地下","http://www.melody-pvg.edu.hk"
"472","美樂中英文幼稚園","新界屯門屯門市地段21O號25B區美樂花園地下","http://www.melody.edu.hk"
"473","美樂幼兒園（美樂花園校）","新界屯門湖翠路2號美樂花園地下181號舖","http://www.melody.edu.hk"
"474","明慧國際幼稚園（北角分校）","香港北角七姊妹道5-13號昌輝閣地下1號舖及1樓","http://www.mingwai.edu.hk"
"475","明慧國際幼稚園","香港北角七姊妹道10-12號雅利閣地下及1樓,A及B室","http://www.mingwai.edu.hk"
"476","明慧幼稚園","香港北角七姊妹道2-8號2樓","http://www.mingwai.edu.hk"
"478","明雅中英文幼稚園","新界大埔大埔市地段第26號第17區新興花園地下","http://www.mink.edu.hk"
"479","明雅國際幼兒學校","新界大埔新興花園地下","http://www.mink.edu.hk"
"480","基督教聖約教會司務道幼稚園","新界將軍澳寶林邨寶泰樓A翼地下,B翼1號及8號","http://www.mcc.org.hk/san"
"481","旺角雅麗斯英文幼稚園","九龍旺角亞皆老街5號地下至2樓","http://mkagneskg.weebly.com"
"482","MONTESSORI FOR CHILDREN (NURSERY)","香港赤柱大潭村1033錦鳳宛A","http://www.montessori.edu.sg"
"483","蒙特梭利國際學校","香港薄扶林道３７號豐林大廈地下","http://www.montessori-edu.com/"
"484","滿樂幼稚園","新界荃灣海壩街滿樂大廈","http://www.abmsbc.org.hk/"
"486","民生書院幼稚園","九龍九龍城東寶庭道8號A座地下至2樓及F座地下至3樓","http://www.munsang.edu.hk"
"487","穆斯林幼稚園","香港灣仔愛群道40號地下","http://没有 Not Available"
"488","鄰舍輔導會粉嶺幼兒園","新界粉嶺聯和墟和滿街8號帝庭軒商場1樓37號舖","http://www.naac.org.hk/fldn/"
"489","鄰舍輔導會東涌幼兒園","香港大嶼山東涌逸東邨2號停車場1樓","http://www.naac.org.hk/dn"
"490","鄰舍輔導會東欣幼兒園","新界大嶼山東涌健東路1號映灣園第15座1樓","http://www.naac.org.hk/tydn/"
"491","鄰舍輔導會元朗幼兒園","新界元朗牡丹街23號康德閣地下及1樓","http://www.naac.org.hk/yldn"
"492","南英幼稚園","新界坪洲永興街67號","http://www.facebook.com/namying.team"
"493","新一代英文幼稚園（屯門分校）","新界屯門龍門路55-65號新屯門中心L3樓","http://www.newgen.edu.hk"
"494","新翠培元幼稚園","香港柴灣吉勝街新翠商場政府大樓第4層及第5層","http://www.elementiedu.org"
"495","新九龍婦女會樂華幼兒園","九龍牛頭角振華道樂華社區中心6樓","http://www.newklnwa.edu.hk"
"496","新九龍婦女會沙角幼兒園","新界沙田沙角邨美雁樓28-40號地下","http://www.newklnwa.edu.hk"
"497","新九龍婦女會新翠幼兒園","新界沙田新翠邨新偉樓1至8號地下","http://www.newklnwa.edu.hk"
"498","新九龍婦女會慈雲山幼兒園","九龍慈雲山慈正邨正旭樓地下","http://www.newklnwa.edu.hk"
"499","NEW SONG CHRISTIAN KINDERGARTEN","新界西貢早禾坑早禾路１８號早禾居商場","http://www.newsonghk.com"
"500","基督教挪威差會主辦信義中英文幼稚園","九龍又一村瑰麗路36號","http://www.nmslkg.edu.hk"
"501","北角衛理堂幼兒園","香港北角長康街11號新翼1G樓,1樓及2樓","http://www.npmc.edu.hk"
"502","北角衛理堂幼稚園","香港北角英皇道125-133號月明樓一樓及二樓全層","http://www.npmc.edu.hk"
